idx,sec,closed
0,0.4474194049835205,0
1,0.5084688663482666,-1
2,0.5535099506378174,-1
3,0.5735275745391846,-1
4,0.6115627288818359,-1
5,0.6566030979156494,-1
6,0.7026479244232178,-1
7,0.734677791595459,-1
8,0.755695104598999,-1
9,0.7927460670471191,-1
10,0.8367743492126465,-1
11,0.8828170299530029,-1
12,0.9258551597595215,-1
13,0.9738998413085938,-1
14,1.0199410915374756,-1
15,1.0629806518554688,-1
16,1.1090221405029297,-1
17,1.153062343597412,-1
18,1.196101427078247,-1
19,1.242142915725708,-1
20,1.287196159362793,-1
21,1.3332324028015137,-1
22,1.380275011062622,-1
23,1.4213123321533203,-1
24,1.468355417251587,-1
25,1.512394905090332,-1
26,1.5574359893798828,-1
27,1.6034784317016602,-1
28,1.6485192775726318,-1
29,1.6795470714569092,-1
30,1.7225861549377441,-1
31,1.769629716873169,-1
32,1.8136694431304932,-1
33,1.856708288192749,-1
34,1.8877363204956055,-1
35,1.9357805252075195,-1
36,1.9788219928741455,-1
37,2.0228607654571533,-1
38,2.069688320159912,-1
39,2.1127266883850098,-1
40,2.158769130706787,-1
41,2.2028088569641113,-1
42,2.2488510608673096,-1
43,2.2948925495147705,-1
44,2.3379321098327637,-1
45,2.3829727172851562,-1
46,2.429518699645996,-1
47,2.4745595455169678,-1
48,2.5211663246154785,-1
49,2.56620717048645,-1
50,2.610381603240967,-1
51,2.655290365219116,-1
52,2.700331687927246,-1
53,2.750845193862915,-1
54,2.79388427734375,-1
55,2.8355679512023926,-1
56,2.8655953407287598,-1
57,2.913862705230713,-1
58,2.9580166339874268,-1
59,2.978034257888794,-1
60,3.0160720348358154,-1
61,3.063335657119751,-1
62,3.107879877090454,-1
63,3.152576208114624,-1
64,3.198618173599243,-1
65,3.2426583766937256,-1
66,3.2876977920532227,-1
67,3.3317372798919678,-1
68,3.365900754928589,-1
69,3.409940719604492,-1
70,3.4539806842803955,-1
71,3.5005664825439453,-1
72,3.5466086864471436,-1
73,3.588646650314331,-1
74,3.6326868534088135,-1
75,3.6787288188934326,-1
76,3.7127597332000732,-1
77,3.731776714324951,-1
78,3.768810510635376,-1
79,3.8138515949249268,-1
80,3.8618950843811035,-1
81,3.9050943851470947,-1
82,3.950134754180908,-1
83,3.995176315307617,-1
84,4.042218446731567,-1
85,4.087261915206909,-1
86,4.129806041717529,-1
87,4.1728456020355225,-1
88,4.220889329910278,-1
89,4.264929294586182,-1
90,4.308969497680664,-1
91,4.355010509490967,-1
92,4.399176359176636,-1
93,4.444091558456421,-1
94,4.489132881164551,-1
95,4.535174608230591,-1
96,4.58228611946106,-1
97,4.626330614089966,-1
98,4.670799016952515,-1
99,4.718842267990112,-1
100,4.765885353088379,-1
101,4.806922435760498,-1
102,4.850964784622192,-1
103,4.89649510383606,-1
104,4.94153618812561,-1
105,4.987577199935913,-1
106,5.020607233047485,-1
107,5.061645030975342,-1
108,5.1066858768463135,-1
109,5.152727365493774,-1
110,5.1747472286224365,-1
111,5.212782144546509,-1
112,5.2598254680633545,-1
113,5.3028645515441895,-1
114,5.346904516220093,-1
115,5.391945123672485,-1
116,5.437986850738525,-1
117,5.4810261726379395,-1
118,5.511053562164307,-1
119,5.561099052429199,-1
120,5.600133895874023,-1
121,5.646176338195801,-1
122,5.691216945648193,-1
123,5.737259864807129,-1
124,5.761281251907349,-1
125,5.798314809799194,-1
126,5.842354774475098,-1
127,5.873382568359375,-1
128,5.917424917221069,-1
129,5.9394447803497314,-1
130,5.978480100631714,-1
131,6.022520065307617,-1
132,6.070564031600952,-1
133,6.112137079238892,-1
134,6.164421796798706,-1
135,6.205458879470825,-1
136,6.249498605728149,-1
137,6.296541929244995,-1
138,6.338579416275024,-1
139,6.382619380950928,-1
140,6.4296629428863525,-1
141,6.460690975189209,-1
142,6.480709075927734,-1
143,6.518743991851807,1
144,6.563784599304199,1
145,6.606823921203613,1
146,6.6428563594818115,1
147,6.6638758182525635,1
148,6.702911853790283,-1
149,6.744949102401733,-1
150,6.7879884243011475,-1
151,6.834030866622925,-1
152,6.882073879241943,-1
153,6.92411208152771,-1
154,6.970153570175171,-1
155,7.013697147369385,-1
156,7.0587379932403564,-1
157,7.103402853012085,-1
158,7.1404290199279785,-1
159,7.1814658641815186,-1
160,7.201484441757202,-1
161,7.241520881652832,0
162,7.290565490722656,0
163,7.332603693008423,0
164,7.376643657684326,0
165,7.421684741973877,0
166,7.4687275886535645,0
167,7.51076602935791,0
168,7.55780816078186,0
169,7.600848197937012,1
170,7.644887447357178,1
171,7.690449237823486,1
172,7.739295244216919,1
173,7.783334970474243,0
174,7.827376842498779,0
175,7.8724188804626465,0
176,7.916458368301392,0
177,7.961498737335205,1
178,8.007350444793701,1
179,8.053392887115479,1
180,8.097432851791382,1
181,8.140471458435059,-1
182,8.186514139175415,-1
183,8.233556985855103,-1
184,8.279598712921143,-1
185,8.320635557174683,-1
186,8.369683265686035,-1
187,8.411722183227539,-1
188,8.45876431465149,-1
189,8.508888483047485,-1
190,8.548925638198853,-1
191,8.595968008041382,-1
192,8.626996755599976,-1
193,8.651018142700195,-1
194,8.700062274932861,-1
195,8.74610424041748,-1
196,8.789143562316895,-1
197,8.821022987365723,-1
198,8.865062952041626,-1
199,8.909103155136108,-1
200,8.954226732254028,-1
201,9.000256061553955,-1
202,9.044296503067017,-1
203,9.088337182998657,-1
204,9.13337779045105,-1
205,9.17941951751709,-1
206,9.223459243774414,-1
207,9.268500804901123,-1
208,9.312540769577026,-1
209,9.357581615447998,-1
210,9.377599716186523,-1
211,9.418636322021484,-1
212,9.46567964553833,-1
213,9.508718967437744,-1
214,9.55275821685791,-1
215,9.600353717803955,1
216,9.64339280128479,1
217,9.687432527542114,1
218,9.736477136611938,1
219,9.778516292572021,-1
220,9.822556495666504,-1
221,9.867596626281738,-1
222,9.912430763244629,-1
223,9.959473848342896,-1
224,10.00251317024231,-1
225,10.04755449295044,-1
226,10.093596458435059,-1
227,10.141639947891235,-1
228,10.182677030563354,-1
229,10.229722023010254,-1
230,10.27276086807251,-1
231,10.318803071975708,-1
232,10.362973690032959,-1
233,10.409015893936157,-1
234,10.45505690574646,-1
235,10.498096704483032,-1
236,10.544138431549072,-1
237,10.589179039001465,-1
238,10.634220361709595,-1
239,10.678260564804077,-1
240,10.724302291870117,-1
241,10.771345138549805,-1
242,10.81438422203064,-1
243,10.859424829483032,-1
244,10.904465675354004,-1
245,10.949506998062134,-1
246,10.9965500831604,-1
247,11.039588689804077,-1
