idx,sec,closed
0,0.4650592803955078,0
1,0.502094030380249,0
2,0.5391271114349365,0
3,0.5551421642303467,0
4,0.5980002880096436,0
5,0.6290280818939209,0
6,0.6620578765869141,0
7,0.7030034065246582,0
8,0.7340314388275146,0
9,0.7790720462799072,0
10,0.8080072402954102,0
11,0.8380348682403564,0
12,0.8680615425109863,0
13,0.9000914096832275,0
14,0.9441313743591309,0
15,0.9751596450805664,0
16,1.0180175304412842,0
17,1.0480446815490723,0
18,1.0780723094940186,0
19,1.1080076694488525,0
20,1.1380343437194824,0
21,1.168062448501587,0
22,1.199000358581543,0
23,1.229027509689331,0
24,1.275068998336792,0
25,1.3180184364318848,0
26,1.3470444679260254,0
27,1.3780734539031982,0
28,1.4080071449279785,0
29,1.4390358924865723,0
30,1.4540491104125977,0
31,1.4990901947021484,0
32,1.5438189506530762,0
33,1.5878584384918213,0
34,1.6178863048553467,0
35,1.6359026432037354,0
36,1.6789419651031494,0
37,1.7229819297790527,0
38,1.7530090808868408,0
39,1.7830359935760498,0
40,1.813063621520996,0
41,1.84263277053833,0
42,1.8736608028411865,0
43,1.9036879539489746,0
44,1.934715986251831,0
45,1.9787561893463135,0
46,1.995771884918213,0
47,2.038813352584839,0
48,2.0678393840789795,0
49,2.098867177963257,0
50,2.1298961639404297,0
51,2.1739346981048584,0
52,2.204957962036133,0
53,2.233977794647217,0
54,2.263986587524414,0
55,2.293818712234497,0
56,2.3238461017608643,0
57,2.354875087738037,0
58,2.3999156951904297,0
59,2.429943084716797,0
60,2.473968982696533,0
61,2.504000663757324,0
62,2.5354385375976562,0
63,2.564464569091797,0
64,2.594472646713257,0
65,2.6245005130767822,0
66,2.6545209884643555,0
67,2.6845169067382812,0
68,2.715545415878296,0
69,2.7445030212402344,0
70,2.7755250930786133,0
71,2.821359634399414,0
72,2.8674018383026123,0
73,2.910440683364868,0
74,2.9558207988739014,0
75,2.984828233718872,0
76,3.015838861465454,0
77,3.045072317123413,0
78,3.0750749111175537,0
79,3.1061036586761475,0
80,3.1351306438446045,0
81,3.1671581268310547,0
82,3.210834503173828,0
83,3.2398619651794434,0
84,3.2568769454956055,0
85,3.3009145259857178,0
86,3.329939603805542,0
87,3.3599672317504883,0
88,3.3899927139282227,0
89,3.422024965286255,0
90,3.4650626182556152,0
91,3.4950852394104004,0
92,3.5250935554504395,0
93,3.558088779449463,0
94,3.60111665725708,0
95,3.646150588989258,0
96,3.675173282623291,0
97,3.7071967124938965,0
98,3.7512331008911133,0
99,3.7972493171691895,0
100,3.840268611907959,0
