idx,sec,closed
0,0.5081131458282471,0
1,0.573171854019165,0
2,0.6181929111480713,0
3,0.6642348766326904,0
4,0.7120845317840576,0
5,0.7681396007537842,0
6,0.8131647109985352,0
7,0.8592054843902588,0
8,0.8882317543029785,0
9,0.9332723617553711,0
10,0.9783134460449219,0
11,1.023238182067871,0
12,1.0692806243896484,0
13,1.128333568572998,0
14,1.173375129699707,0
15,1.2197747230529785,0
16,1.281259536743164,0
17,1.3398172855377197,0
18,1.3848583698272705,0
19,1.4308998584747314,0
20,1.474940299987793,0
21,1.5197899341583252,0
22,1.5648307800292969,0
23,1.6097664833068848,0
24,1.6558079719543457,0
25,1.6997520923614502,0
26,1.7457938194274902,0
27,1.7918357849121094,0
28,1.8558921813964844,0
29,1.9118707180023193,0
30,1.972292184829712,0
31,2.0333468914031982,0
32,2.0924010276794434,0
33,2.137442111968994,0
34,2.1594619750976562,0
35,2.210508108139038,0
36,2.2565505504608154,0
37,2.315586805343628,0
38,2.3626108169555664,0
39,2.4256632328033447,0
40,2.483264923095703,0
41,2.542295455932617,0
42,2.601264476776123,0
43,2.6482417583465576,0
44,2.694845676422119,0
45,2.751743793487549,0
46,2.798767566680908,0
47,2.8593475818634033,0
48,2.8793656826019287,0
49,2.9332642555236816,0
50,2.978303909301758,0
51,3.0260181427001953,0
52,3.0830705165863037,0
53,3.1441152095794678,0
54,3.204151153564453,0
55,3.2631964683532715,0
56,3.3232228755950928,0
57,3.3852474689483643,0
58,3.4432904720306396,0
59,3.5033159255981445,0
60,3.565364360809326,0
61,3.600393056869507,0
62,3.652147054672241,0
63,3.700187921524048,0
64,3.7610156536102295,0
65,3.8190479278564453,0
66,3.8800950050354004,0
67,3.94026255607605,0
68,3.9990429878234863,0
69,4.059070348739624,0
70,4.119262456893921,0
71,4.1792991161346436,0
72,4.2422802448272705,0
73,4.286249160766602,0
74,4.3493053913116455,0
75,4.406355142593384,0
76,4.468411445617676,0
77,4.517359018325806,0
78,4.572408437728882,-1
79,4.633463621139526,-1
80,4.694518089294434,-1
81,4.756574630737305,-1
82,4.813265800476074,-1
83,4.872319221496582,-1
84,4.932374000549316,-1
85,4.9924280643463135,-1
86,5.042501926422119,-1
87,5.084539413452148,-1
88,5.1412577629089355,-1
89,5.203313827514648,-1
90,5.263357639312744,-1
91,5.327927827835083,-1
92,5.383265018463135,-1
93,5.420299291610718,-1
94,5.476341485977173,-1
95,5.534383058547974,-1
96,5.594435453414917,-1
97,5.65547251701355,-1
98,5.716881990432739,-1
99,5.762924671173096,-1
100,5.7919511795043945,-1
101,5.85200572013855,-1
102,5.910058259963989,-1
103,5.959103107452393,-1
104,6.015154123306274,-1
105,6.074207305908203,-1
106,6.13816237449646,-1
107,6.196216583251953,-1
108,6.2592668533325195,-1
109,6.318311452865601,-1
110,6.371781349182129,0
111,6.433839559555054,0
112,6.49527645111084,0
113,6.558273553848267,-1
114,6.617257833480835,-1
115,6.678254127502441,-1
116,6.737285137176514,-1
117,6.797269821166992,-1
118,6.860299110412598,-1
119,6.917261838912964,-1
120,6.976269006729126,-1
121,7.012253761291504,-1
122,7.0681469440460205,-1
123,7.130183219909668,-1
124,7.190252065658569,-1
125,7.24826979637146,-1
126,7.30643892288208,-1
127,7.368262529373169,-1
128,7.429295063018799,-1
129,7.488335847854614,-1
130,7.548105955123901,-1
131,7.580134868621826,-1
132,7.638254642486572,-1
133,7.69827938079834,-1
134,7.760329723358154,-1
135,7.820384502410889,-1
136,7.879413604736328,-1
137,7.940447807312012,-1
138,7.999481678009033,-1
139,8.060525178909302,-1
140,8.123576641082764,-1
141,8.179272651672363,-1
142,8.240819692611694,-1
143,8.29987120628357,-1
144,8.361825227737427,-1
145,8.424885272979736,-1
146,8.481920719146729,-1
147,8.538952827453613,-1
148,8.600867986679077,-1
149,8.66628098487854,-1
150,8.72309398651123,-1
151,8.783132076263428,-1
152,8.847270488739014,-1
153,8.901099920272827,-1
154,8.963154792785645,-1
155,9.024209022521973,-1
156,9.082260370254517,-1
157,9.140289306640625,-1
158,9.202189683914185,-1
