idx,sec,closed
0,0.47643208503723145,-1
1,0.5558009147644043,-1
2,0.6008424758911133,-1
3,0.6598966121673584,-1
4,0.7209510803222656,-1
5,0.7800047397613525,-1
6,0.8412270545959473,-1
7,0.9002807140350342,-1
8,0.9601261615753174,-1
9,1.0081508159637451,-1
10,1.0291697978973389,-1
11,1.0801985263824463,-1
12,1.1402192115783691,-1
13,1.2002649307250977,-1
14,1.2611260414123535,-1
15,1.3201754093170166,-1
16,1.381127119064331,-1
17,1.44120454788208,-1
18,1.5012474060058594,-1
19,1.5462653636932373,-1
20,1.5682849884033203,-1
21,1.621333360671997,-1
22,1.6811206340789795,-1
23,1.742093563079834,-1
24,1.801147699356079,-1
25,1.8611953258514404,-1
26,1.9212126731872559,-1
27,1.9422321319580078,-1
28,1.9962036609649658,-1
29,2.0562496185302734,-1
30,2.1163105964660645,-1
31,2.1763598918914795,-1
32,2.2391393184661865,-1
33,2.2831788063049316,-1
34,2.3051981925964355,-1
35,2.3571527004241943,-1
36,2.4200894832611084,-1
37,2.478118658065796,-1
38,2.5380711555480957,-1
39,2.5971102714538574,-1
40,2.6590685844421387,-1
41,2.7180557250976562,-1
42,2.778106927871704,-1
43,2.8390755653381348,-1
44,2.899054527282715,-1
45,2.959409713745117,-1
46,3.0192089080810547,-1
47,3.079946756362915,-1
48,3.1399996280670166,-1
49,3.1850411891937256,-1
50,3.2090630531311035,-1
51,3.259107828140259,-1
52,3.319164752960205,-1
53,3.3822224140167236,-1
54,3.4402661323547363,-1
55,3.499312162399292,-1
56,3.5602355003356934,-1
57,3.622293710708618,-1
58,3.6813225746154785,-1
59,3.74143123626709,-1
60,3.799474000930786,-1
61,3.8601930141448975,-1
62,3.9072353839874268,-1
63,3.9512104988098145,-1
64,4.009207248687744,-1
65,4.070262908935547,-1
66,4.133322715759277,-1
67,4.19026780128479,-1
68,4.250321388244629,-1
69,4.310370206832886,-1
70,4.370423316955566,-1
71,4.431013107299805,-1
72,4.492030382156372,-1
73,4.553200721740723,-1
74,4.6151206493377686,-1
75,4.673172473907471,-1
76,4.732226610183716,-1
77,4.795229911804199,-1
78,4.827259302139282,-1
79,4.882310628890991,-1
80,4.94236421585083,-1
81,5.003414154052734,-1
82,5.0634846687316895,-1
83,5.122970819473267,-1
84,5.185025215148926,-1
85,5.244202136993408,-1
86,5.305218696594238,-1
87,5.364012002944946,-1
88,5.4242002964019775,-1
89,5.487247943878174,-1
90,5.545292854309082,-1
91,5.6052024364471436,-1
92,5.666874408721924,-1
93,5.726493835449219,-1
94,5.787216901779175,-1
95,5.84625768661499,-1
96,5.892293691635132,-1
97,5.9370598793029785,-1
98,5.997101783752441,-1
99,6.056945085525513,-1
100,6.116427659988403,-1
101,6.1772332191467285,-1
102,6.237455129623413,-1
103,6.297940254211426,-1
104,6.3572046756744385,-1
105,6.4182469844818115,-1
106,6.477543354034424,-1
107,6.537067890167236,-1
108,6.600931644439697,-1
109,6.631459951400757,-1
110,6.691515684127808,-1
111,6.7495436668396,-1
112,6.810206890106201,-1
113,6.868205547332764,-1
114,6.92772364616394,-1
115,6.990765333175659,-1
116,7.049068212509155,-1
117,7.109118461608887,-1
118,7.171167373657227,-1
119,7.229220151901245,-1
120,7.29023003578186,-1
121,7.349282264709473,-1
122,7.380310535430908,-1
123,7.439368486404419,-1
124,7.501423358917236,-1
125,7.530450344085693,-1
126,7.589508295059204,-1
127,7.649563312530518,-1
128,7.7116169929504395,-1
129,7.770607233047485,-1
130,7.829977512359619,-1
131,7.890954256057739,-1
132,7.924041271209717,-1
133,7.980035066604614,-1
134,8.038889169692993,-1
135,8.08821439743042,-1
136,8.131804943084717,-1
137,8.195858240127563,-1
138,8.267204761505127,-1
139,8.300234317779541,-1
140,8.357867240905762,-1
141,8.416203498840332,-1
142,8.483484983444214,-1
143,8.552542448043823,-1
144,8.61154842376709,-1
145,8.659363269805908,-1
146,8.71785593032837,-1
147,8.776909828186035,-1
148,8.82695460319519,-1
149,8.88200569152832,-1
150,8.942059993743896,-1
151,9.002114057540894,-1
152,9.076181650161743,-1
153,9.14024019241333,-1
154,9.220312118530273,-1
155,9.271359920501709,-1
156,9.41849160194397,-1
157,9.455526113510132,-1
158,9.52258563041687,-1
159,9.59765100479126,-1
160,9.671717882156372,-1
161,9.752792358398438,-1
162,9.79683232307434,-1
163,9.836868524551392,-1
164,9.898741960525513,-1
165,9.958232641220093,-1
166,10.005203485488892,-1
167,10.06325101852417,-1
168,10.12230396270752,-1
169,10.252235889434814,-1
170,10.31929612159729,-1
171,10.36327600479126,-1
172,10.422316551208496,-1
173,10.484135150909424,-1
174,10.544299602508545,-1
175,10.603353023529053,-1
176,10.633254766464233,-1
177,10.694307804107666,-1
178,10.727332353591919,-1
179,10.78338360786438,-1
180,10.843437194824219,-1
181,10.904484033584595,-1
182,10.964534282684326,-1
183,11.056568145751953,-1
184,11.112618923187256,-1
185,11.143643379211426,-1
186,11.203692197799683,-1
187,11.263420581817627,-1
188,11.322468280792236,-1
189,11.382521867752075,-1
