idx,sec,closed
0,0.46248435974121094,-1
1,0.533543586730957,-1
2,0.5948028564453125,-1
3,0.6538596153259277,-1
4,0.7119176387786865,-1
5,0.7719790935516357,-1
6,0.8340301513671875,-1
7,0.8930916786193848,-1
8,0.9521443843841553,-1
9,1.0161974430084229,-1
10,1.073249101638794,-1
11,1.133310079574585,-1
12,1.1933703422546387,-1
13,1.2534260749816895,0
14,1.3134794235229492,0
15,1.360522747039795,0
16,1.4185717105865479,-1
17,1.478630781173706,-1
18,1.5396814346313477,-1
19,1.6017367839813232,0
20,1.659790277481079,0
21,1.7198445796966553,0
22,1.7788856029510498,0
23,1.8396062850952148,0
24,1.900583028793335,0
25,1.960623025894165,0
26,2.0196619033813477,0
27,2.079710006713867,0
28,2.1397547721862793,-1
29,2.19979190826416,-1
30,2.259838342666626,-1
31,2.3198797702789307,-1
32,2.3812990188598633,-1
33,2.441011428833008,-1
34,2.4999635219573975,-1
35,2.5591025352478027,-1
36,2.6211531162261963,-1
37,2.680190086364746,-1
38,2.740274429321289,-1
39,2.800955295562744,-1
40,2.859952449798584,-1
41,2.9199631214141846,-1
42,2.9814329147338867,-1
43,3.0419695377349854,-1
44,3.102261781692505,-1
45,3.163254499435425,-1
46,3.222418785095215,-1
47,3.2829620838165283,-1
48,3.34273099899292,-1
49,3.40442156791687,-1
50,3.4648287296295166,-1
51,3.524859666824341,-1
52,3.584601402282715,-1
53,3.6446380615234375,-1
54,3.7056031227111816,-1
55,3.7644214630126953,-1
56,3.8244500160217285,-1
57,3.8854997158050537,-1
58,3.945470094680786,1
59,4.00551962852478,1
60,4.066574573516846,1
61,4.125628232955933,-1
62,4.1886374950408936,-1
63,4.2466044425964355,-1
64,4.305638313293457,-1
65,4.371290683746338,-1
66,4.429343223571777,-1
67,4.486294269561768,-1
68,4.546960115432739,-1
69,4.608829498291016,-1
70,4.669446229934692,-1
71,4.7284252643585205,-1
72,4.79043984413147,-1
73,4.85048770904541,-1
74,4.910972833633423,-1
75,4.948000192642212,-1
76,5.001048564910889,-1
77,5.06210470199585,-1
78,5.127162933349609,-1
79,5.161194801330566,-1
80,5.2282445430755615,-1
81,5.289448261260986,-1
82,5.336485862731934,-1
83,5.392438173294067,-1
84,5.453272342681885,-1
85,5.51527738571167,-1
86,5.578721761703491,0
87,5.635288953781128,0
88,5.681121349334717,0
89,5.7291648387908936,0
90,5.784214973449707,0
91,5.84827733039856,0
92,5.892317056655884,0
93,5.948370933532715,0
94,6.012428045272827,0
95,6.070688962936401,0
96,6.130741119384766,0
97,6.189606666564941,0
98,6.250662565231323,0
99,6.311272382736206,-1
100,6.369425296783447,-1
101,6.417292833328247,-1
102,6.445318222045898,0
103,6.506253957748413,0
104,6.570288896560669,0
105,6.628349781036377,0
106,6.685401678085327,0
107,6.746278762817383,0
108,6.808334112167358,0
109,6.868287801742554,1
110,6.9332826137542725,1
111,6.989333152770996,1
112,7.045384883880615,-1
113,7.107440948486328,-1
114,7.154484033584595,-1
115,7.210535287857056,-1
116,7.273590564727783,-1
117,7.331631898880005,-1
118,7.391969203948975,-1
119,7.452017545700073,-1
120,7.513063669204712,-1
121,7.547094345092773,-1
122,7.60212779045105,-1
123,7.662279844284058,-1
124,7.723313093185425,-1
125,7.783298492431641,-1
126,7.843353271484375,-1
127,7.890396356582642,-1
128,7.933435440063477,0
129,7.994490385055542,0
130,8.054545402526855,0
131,8.101588010787964,0
132,8.158615112304688,0
133,8.219279766082764,0
134,8.281298875808716,0
135,8.340280294418335,-1
136,8.400335788726807,-1
137,8.462433576583862,-1
138,8.506474018096924,-1
139,8.565527200698853,-1
140,8.620575904846191,-1
141,8.667616128921509,-1
142,8.72577953338623,-1
143,8.786603450775146,-1
144,8.847658395767212,-1
145,8.905712127685547,-1
146,8.965765714645386,-1
147,9.027822256088257,-1
148,9.085577249526978,-1
149,9.14626955986023,-1
150,9.195980787277222,-1
151,9.254031658172607,-1
152,9.333450078964233,0
153,9.412504434585571,0
154,9.473440408706665,-1
155,9.554513692855835,-1
156,9.623576641082764,-1
157,9.670619487762451,-1
158,9.741683959960938,-1
159,9.818754434585571,-1
160,9.877288579940796,-1
161,9.952357530593872,-1
162,9.999905347824097,-1
163,10.034937858581543,-1
164,10.090502262115479,-1
165,10.150557279586792,-1
166,10.212613344192505,-1
167,10.27066683769226,-1
168,10.331720352172852,-1
169,10.391773462295532,-1
170,10.45060682296753,0
171,10.510661125183105,0
172,10.558704614639282,0
173,10.586729764938354,0
174,10.647865772247314,0
175,10.708986043930054,0
176,10.753026962280273,0
177,10.809980869293213,-1
178,10.870035648345947,-1
179,10.930089235305786,-1
180,10.992146492004395,-1
181,11.05320119857788,-1
182,11.116259574890137,-1
183,11.17331075668335,-1
184,11.231363773345947,-1
185,11.291418552398682,-1
186,11.351473093032837,-1
187,11.410930633544922,-1
188,11.472272634506226,-1
189,11.532864332199097,-1
